GyroX,GyroY,GyroZ,Thumb,Index,Middle,Ring,Pinky,Gesture
16,-27,14,21711,11231,11565,22687,23316,3
21,-18,29,21989,11170,11553,22687,23225,3
4,21,3,22444,11157,11553,22754,23294,3
9,6,-1,22865,11157,11553,22709,23294,3
4,10,-3,23112,11206,11565,22709,23316,3
2,3,-5,23225,11206,11603,22665,23271,3
-2,-6,7,23112,11145,11565,22665,23112,3
-4,0,4,23112,11157,11603,22820,23225,3
-3,-11,15,23157,11170,11553,22820,23090,3
-2,-6,9,23135,11206,11590,22754,23316,3
4,0,7,23203,11157,11615,22709,23294,3
29,-3,25,23777,11219,11615,22754,23157,3
19,-6,22,24223,11170,11603,22643,23203,3
15,3,21,24558,11182,11590,22665,23157,3
0,13,-13,24995,11206,11615,22843,23294,3
-7,-19,13,24995,11206,11515,22865,23180,3
-3,-11,17,25142,11133,11553,22843,23180,3
1,-2,11,25192,11157,11528,22665,23157,3
35,-14,23,25616,11157,11640,22709,23135,3
41,-17,23,25691,11170,11578,22687,23248,3
-5,-12,21,25717,11231,11615,22665,23135,3
-3,-9,4,25818,11219,11540,22731,23135,3
11,3,-9,25945,11157,11615,22687,23385,3
10,-1,6,25894,11219,11603,22798,23157,3
1,-12,14,25971,11157,11553,22687,23135,3
10,-1,7,25945,11145,11603,22754,23135,3
44,23,-8,26202,11219,11565,22776,23203,3
25,-10,44,26461,11170,11603,22798,23339,3
12,19,-5,26618,11157,11553,22665,23385,3
7,-10,6,26723,11206,11540,22643,23316,3
51,-12,1,26908,11133,11628,22599,23203,3
49,-70,-23,27256,11206,11540,22843,23339,3
32,17,-25,27581,11170,11603,22776,23294,3
13,-17,-3,27527,11133,11553,22709,23067,3
1,-31,9,27581,11157,11615,22843,23157,3
47,2,-9,27911,11121,11540,22665,23248,3
12,34,-44,28022,11133,11578,22687,23067,3
19,18,-14,27994,11170,11615,22754,23225,3
17,11,-7,28273,11157,11565,22843,23203,3
5,26,-17,28301,11157,11603,22887,23067,3
5,-36,41,28301,11109,11603,22776,23157,3
-13,-16,2,28385,11072,11553,22820,23203,3
3,-19,7,28329,11157,11615,22687,23067,3
9,0,0,28189,11133,11553,22865,23135,3
-4,7,-10,28273,11121,11565,22687,23022,3
4,-26,27,28189,11157,11590,22665,22977,3
13,-17,7,28077,11157,11615,22665,23022,3
121,-96,37,28301,11133,11565,22820,22999,3
11,-58,43,28105,11157,11553,22665,23135,3
28,3,-15,28077,11157,11603,22665,22977,3
13,2,-3,28077,11060,11615,22798,22977,3
18,-23,7,28022,11121,11640,22709,23067,3
124,-150,-89,27911,11060,11578,22731,23157,3
393,-375,-31,25996,11109,11615,22865,22999,3
346,-334,-143,25591,11121,11653,22776,23112,3
156,7,84,25540,11109,11665,22754,23067,3
88,143,20,25316,11084,11653,22820,23067,3
72,-103,-64,25316,11109,11653,22709,22932,3
-4,102,-48,25192,11121,11615,22665,22999,3
-13,-16,-67,25316,11072,11653,22754,23022,3
8,75,-32,25316,11133,11678,22776,23067,3
20,61,71,25216,11157,11590,22665,22887,3
-36,82,-82,25167,11096,11653,22798,22977,3
-57,53,-60,25118,11121,11603,22709,22932,3
82,-87,-46,25093,11072,11603,22820,23022,3
212,-147,-90,25019,11157,11703,22798,23067,3
7,70,2,24946,11109,11628,22709,23044,3
18,-47,-47,24897,11157,11665,22798,23022,3
8,45,-20,24970,11157,11590,22843,22887,3
127,4,87,24946,11109,11603,22754,23044,3
296,-182,-121,24946,11072,11665,22665,22955,3
294,-90,-287,24775,11157,11603,22843,23022,3
331,-102,-289,24606,11084,11653,22798,23022,3
-19,-33,-73,24318,11109,11678,22754,23067,3
-186,22,-35,24011,11084,11703,22709,23067,3
-48,48,-23,23894,11157,11603,22776,22977,3
378,-172,-357,23754,11121,11653,22843,23067,3
253,-118,-303,23754,11157,11615,22843,23044,3
-109,70,-85,23592,11121,11703,22687,23022,3
-17,-9,34,23870,11096,11590,22621,23022,3
-116,79,91,23522,11109,11603,22754,22843,3
-10,-76,102,24438,11109,11653,22665,22932,3
-7,-19,67,25641,11109,11615,22621,23022,3
26,29,36,27283,11157,11603,22776,23044,3
-59,48,37,28527,11084,11653,22776,22977,3
-8,102,-63,27911,11182,11678,22665,22932,3
26,-44,-3,27911,11206,11665,22665,22843,3
9,28,-30,28726,11157,11665,22776,22887,3
-18,-72,-72,28640,11170,11628,22709,22955,3
-18,-48,-12,28022,11157,11628,22621,22887,3
-77,-19,-18,27445,11182,11615,22576,22887,3
-7,-8,31,26829,11255,11653,22665,22776,3
24,35,6,26618,11206,11640,22754,22820,3
-73,38,-52,26566,11231,11691,22576,22798,3
-33,-17,-22,26357,11219,11603,22709,22887,3
45,29,68,26697,11206,11615,22665,22731,3
-32,59,-44,26855,11182,11603,22599,22843,3
1,37,-4,28357,11255,11665,22709,22887,3
52,-51,28,28927,11170,11678,22754,22754,3
56,-27,66,28955,11255,11615,22665,22820,3
91,-44,-17,28812,11206,11603,22643,22754,3
-9,-7,-47,28640,11219,11603,22554,22754,3
-56,-9,-47,28583,11206,11628,22532,22776,3
-59,-1,-88,28527,11231,11628,22665,22687,3
17,0,-10,28527,11170,11603,22687,22820,3
-11,1,7,28357,11170,11628,22532,22798,3
7,-6,-3,28414,11206,11603,22576,22798,3
4,-17,-10,28470,11219,11665,22576,22843,3
24,-5,10,28357,11255,11640,22621,22843,3
95,-24,-10,28414,11182,11703,22665,22731,3
86,-6,-45,28301,11170,11678,22709,22776,3
6,68,-36,28301,11255,11665,22576,22798,3
-35,15,1,28527,11219,11703,22576,22687,3
-12,-40,-65,28527,11255,11653,22621,22776,3
-35,-101,-82,28726,11231,11615,22554,22665,3
-94,-51,-82,28812,11231,11653,22488,22665,3
-187,204,-274,28527,11170,11653,22665,22798,3
20,105,-151,28697,11206,11716,22488,22599,3
82,-69,-10,28840,11255,11703,22665,22599,3
-56,34,332,29071,11243,11691,22444,22754,3
131,-77,-146,29100,11206,11678,22357,22754,3
148,-122,-22,29391,11206,11703,22532,22865,3
218,-232,-119,29538,11268,11703,22401,22887,3
136,-117,74,29538,11255,11716,22401,22955,3
236,-93,78,29421,11255,11678,22532,22955,3
59,-264,203,28726,11219,11678,22488,23022,3
239,-453,-233,28301,11170,11691,22665,23090,3
170,112,-58,28898,11194,11665,22621,23431,3
58,-149,127,29042,11231,11754,23203,23777,3
343,-249,-504,29100,11268,11716,24152,24438,3
567,-352,-410,29042,11268,11881,24176,24799,3
5,52,40,28927,11243,11957,24271,24848,3
-10,-41,58,28726,11219,11906,24654,24946,3
-55,-12,151,28669,11268,11944,25068,24897,3
0,10,30,28640,11255,11957,24751,24654,3
32,41,40,28357,11292,12009,24946,24654,3
89,-123,-33,28133,11255,12112,25390,25266,3
8,249,39,27472,11255,12228,26988,26644,3
193,123,-104,27041,11255,12241,28077,27939,3
187,87,-88,26383,11292,12293,28840,29627,3
-22,65,11,26099,11231,12333,29013,29925,3
-80,158,10,25945,11231,12306,29450,29686,3
-60,199,-37,25616,11231,12346,30286,30347,3
-38,201,-57,25591,11280,12320,31119,30684,3
-38,74,-29,25490,11243,12346,31849,30838,3
-84,125,4,25440,11231,12320,32369,30869,3
55,40,-7,25365,11304,12306,32173,30499,3
145,-37,-40,25515,11255,12267,31881,30135,3
344,-141,-193,25971,11317,12228,30994,29450,3
138,-38,19,26697,11280,12215,30900,28301,3
5,-37,15,26908,11317,12176,30931,28133,3
304,-197,-91,26829,11304,12215,30931,28077,3
21,45,-39,26802,11231,12215,30900,27472,3
389,-243,-153,26882,11304,12254,30900,27148,3
21,128,-148,26935,11304,12280,30715,26723,3
61,62,-70,26776,11268,12280,30591,26618,3
-69,135,-66,26566,11268,12228,30408,26331,3
-34,231,-137,26592,11255,12228,30530,26357,3
97,-24,-52,26461,11219,12163,30499,26435,3
105,30,-97,26513,11219,12215,30408,26383,3
178,-36,-65,26435,11243,12215,30377,26150,3
-103,84,52,26435,11304,12241,30165,26176,3
-54,-69,33,26461,11255,12176,30256,25996,3
-67,28,42,26305,11304,12163,30045,26124,3
-76,57,28,26357,11317,12137,30105,25793,3
-99,-19,16,26331,11292,12176,29925,25793,3
-133,101,34,26099,11219,12215,30165,26566,3
-263,181,95,25894,11304,12228,29274,27202,3
-190,62,39,25742,11219,12543,29657,27527,3
-91,-4,23,25691,11255,12636,29895,27581,3
-37,-24,-11,25691,11317,12676,30408,27856,3
-7,-30,-8,25691,11255,12864,30838,28077,3
-22,22,-18,25717,11317,12959,31497,28612,3
-14,-65,18,25691,11317,12972,32173,28984,3
-30,1,16,25591,11317,12972,32336,28984,3
-44,35,17,25540,11268,12972,33236,29304,3
-79,25,16,24606,11255,12878,33852,28812,3
121,-54,-23,24438,11268,12770,33439,28245,3
-101,-93,-17,24414,11255,12743,32533,27939,3
10,-25,-49,24342,11255,12797,32467,27691,3
-31,22,18,24342,11255,12851,32467,27364,3
-368,-157,184,24897,11304,13136,32108,25920,3
-169,-186,66,25019,11329,13921,32435,25515,3
9,-75,5,25515,11268,15028,33202,25591,3
119,-59,7,25793,11379,16467,33817,25415,3
94,119,-125,25717,11354,16352,33783,25241,3
-159,157,-16,25515,11416,16450,33679,25390,3
-147,132,-7,25316,11379,16417,33542,25192,3
-6,32,-48,25068,11416,16222,33337,25192,3
-48,21,-46,24775,11354,15916,33100,25142,3
-3,110,-51,24462,11453,15089,26566,23800,3
-60,-29,58,24558,11565,14907,26099,23777,3
-14,-1,17,24510,11528,15916,25894,23824,3
42,12,-24,24510,11528,15996,25920,23964,3
16,63,-19,24152,11515,15916,25717,23824,3
-57,72,-50,23684,11540,15852,25793,23847,3
25,91,-23,23067,11540,15663,25490,23940,3
-47,71,-13,22820,11540,15694,25515,23754,3
11,-4,3,22621,11603,15647,25415,23777,3
13,23,-5,22532,11553,15553,25390,23707,3
0,6,12,22576,11615,15553,25390,23661,3
0,0,1,22510,11553,15600,25365,23800,3
28,-11,-9,22488,11590,15521,25216,23754,3
0,4,-10,22401,11553,15584,25192,23777,3
-16,-12,-1,22292,11603,15475,25241,23777,3
12,0,-10,22226,11603,15553,25019,23615,3
-15,9,-3,22226,11603,15459,24897,23661,3
7,13,-9,22248,11565,15475,24897,23569,3
-17,3,-8,22226,11553,15459,24946,23661,3
31,1,-22,22183,11603,15521,24824,23522,3
2,-9,6,22270,11528,15475,24848,23499,3
8,6,-13,22140,11515,15412,24702,23661,3
-2,9,-7,22096,11590,15459,24824,23661,3
-11,-6,-2,22140,11603,15381,24654,23499,3
22,1,-18,21989,11515,15397,24775,23615,3
-3,-5,-6,22053,11565,15366,24799,23661,3
3,-1,2,22053,11515,15475,24751,23522,3
-4,0,-6,22096,11553,15412,24630,23592,3
-125,-122,143,26202,11060,11170,11453,19650,4
-217,-342,183,26331,11072,11280,11553,20098,4
-88,-204,44,26150,11072,11182,11603,19980,4
-65,-162,107,25920,11121,11304,11603,19863,4
-20,-48,23,25717,11121,11170,11678,19882,4
-23,-77,46,25843,11157,11194,11665,19999,4
-8,-95,29,26047,11170,11304,11804,20256,4
-148,-309,154,25894,11206,11354,12280,20395,4
-127,-472,287,25717,11219,11317,12743,20415,4
-281,-781,360,24824,11231,11403,12596,20176,4
78,166,-154,24678,11255,11304,12086,20137,4
-33,211,-220,25241,11157,11219,11665,20256,4
50,-57,-2,26124,11170,11268,11478,20039,4
-101,-69,-22,26047,11157,11243,11366,20039,4
-13,145,-67,25996,11206,11109,11354,19999,4
-39,-8,59,25996,11157,11109,11304,19882,4
18,108,-34,26047,11157,11206,11317,19999,4
-10,-58,57,26228,11121,11060,11268,20078,4
-4,48,-4,26176,11194,11072,11268,19999,4
-12,77,39,26073,11157,11182,11354,20019,4
3,-64,71,26124,11170,11182,11268,20196,4
13,-49,-21,26253,11121,11219,11341,20256,4
52,189,-100,26124,11121,11219,11354,20315,4
32,-27,-88,26202,11157,11255,11268,20176,4
38,44,-55,26124,11121,11255,11379,20335,4
2,6,57,26228,11170,11317,11292,20335,4
-33,-52,75,26150,11121,11268,11366,20275,4
-55,-2,90,26305,11170,11206,11379,20335,4
-20,-29,17,26150,11157,11304,11280,20415,4
-57,70,-59,26099,11109,11280,11329,20395,4
-19,82,-71,26150,11121,11255,11317,20117,4
-72,-62,83,26331,11036,11304,11366,20335,4
-34,-17,-4,26357,11048,11243,11268,20315,4
-13,-37,-16,26228,11072,11280,11366,20196,4
-11,-7,-8,26202,11072,11304,11354,20335,4
-38,-77,29,26228,11012,11231,11255,20236,4
-42,-51,-5,26228,10975,11255,11354,20236,4
13,-37,4,26279,11012,11206,11304,20295,4
118,69,-67,26202,11024,11182,11268,20236,4
34,31,32,26202,10987,11268,11255,20098,4
144,-27,43,26435,11048,11268,11304,20117,4
151,-211,1,26383,11036,11231,11304,20098,4
242,-192,112,26513,11012,11366,11304,20098,4
79,33,97,26749,10999,11317,11354,20078,4
53,-20,-36,27636,11084,11329,11453,20236,4
30,65,-12,26961,11084,11341,11403,21250,4
-38,52,72,26829,11109,11354,11503,20275,4
0,-78,26,26802,11036,11403,11428,20256,4
46,58,18,26882,11072,11428,11515,20335,4
90,-155,-28,26644,11096,11403,11590,20236,4
211,-201,-129,26644,11133,11503,11628,19999,4
54,-22,-9,26592,11036,11503,11628,20275,4
-9,15,-12,26409,11145,11453,11691,20315,4
-13,-8,19,26022,11157,11553,11728,20535,4
45,10,-39,25793,11096,11478,11754,20435,4
19,53,19,25691,11109,11465,11868,20315,4
19,-11,5,25490,11121,11478,11957,20275,4
7,-93,21,25291,11072,11553,12021,20435,4
15,-89,-12,25019,11170,11515,12112,20555,4
-18,-50,27,24727,11121,11503,12398,20435,4
-28,-59,48,24654,11219,11603,12464,20335,4
-132,-96,83,24510,11157,11603,12398,20236,4
-27,-13,11,24342,11157,11503,12112,20355,4
-38,28,17,24630,11170,11465,11919,20236,4
-11,101,-35,25616,11121,11403,11804,20236,4
-15,112,-19,26357,11170,11428,11754,20078,4
131,158,-200,26749,11157,11366,11503,20315,4
21,74,-30,27256,11121,11243,11490,20475,4
48,38,-5,27310,11121,11219,11416,20716,4
38,-13,-1,27283,11096,11268,11403,20696,4
65,-4,60,27310,11157,11317,11503,20716,4
41,74,3,27148,11121,11231,11465,21043,4
34,73,15,27041,11133,11317,11553,20981,4
-96,-12,80,26882,11109,11292,11465,20737,4
-139,-37,-96,26908,11121,11280,11503,20676,4
-186,-3,-55,26802,11109,11231,11416,20395,4
-358,-247,129,26829,11109,11109,11304,20117,4
-336,-253,182,26961,11109,11109,11329,20098,4
-137,-123,54,26935,11133,11060,11255,20157,4
-19,55,-54,26988,11145,11060,11292,20078,4
25,141,-84,27148,11121,11012,11268,19960,4
-43,79,14,26961,11157,11145,11206,19921,4
-7,-16,31,26935,11157,11012,11255,20157,4
38,53,-6,27041,11157,11012,11206,20039,4
39,112,3,26882,11121,11096,11206,20078,4
-21,36,58,26961,11109,11012,11304,20117,4
-29,55,70,26908,11121,10975,11219,20137,4
-6,49,17,26855,11109,11072,11243,20078,4
30,84,-6,26829,11133,11060,11231,20236,4
40,48,-71,26829,11072,11060,11304,20475,4
25,14,29,26802,11133,11206,11206,20435,4
35,23,-10,26802,11157,11109,11255,20475,4
-18,-29,42,26723,11109,11121,11317,20475,4
19,35,-9,26829,11121,11157,11268,20435,4
-2,3,17,26723,11096,11157,11317,20475,4
-2,9,-4,26802,11109,11121,11329,20495,4
12,13,2,26855,11084,11096,11255,20495,4
12,-1,-14,26697,11145,11157,11317,20575,4
-11,-5,7,26697,11060,11157,11268,20555,4
-2,2,7,26829,11133,11133,11317,20455,4
18,25,-22,26749,11121,11133,11255,20495,4
-2,-3,19,26618,11109,11121,11317,20535,4
5,0,6,26723,11157,11206,11304,20495,4
3,13,-9,26670,11133,11121,11268,20395,4
-23,-37,47,26697,11109,11206,11354,20355,4
28,0,-26,26723,11133,11182,11329,20475,4
13,53,-105,26723,11109,11206,11354,20555,4
-29,-27,-114,26697,11060,11206,11317,20575,4
-100,-38,-68,26618,11157,11219,11304,20636,4
-48,-75,-56,26409,11084,11206,11379,20615,4
-60,10,-73,26305,11133,11157,11304,20575,4
-37,-6,-86,26279,11096,11231,11379,20535,4
-27,-80,-86,26150,11145,11206,11317,20475,4
6,-25,-127,26202,11109,11243,11379,20455,4
45,36,-65,26099,11157,11280,11416,20415,4
58,66,34,26202,11084,11280,11354,20495,4
27,27,15,26176,11109,11304,11428,20495,4
13,-8,-6,26202,11157,11317,11366,20315,4
-23,-33,45,26124,11157,11354,11453,20275,4
45,-93,5,26253,11109,11379,11428,20455,4
-48,109,-54,26176,11096,11304,11403,20335,4
-28,-70,-65,26228,11109,11304,11317,20236,4
-92,29,-52,26150,11084,11194,11317,19708,4
-32,-21,5,26099,11133,11084,11304,19554,4
12,47,-40,26099,11096,11182,11280,19592,4
26,81,-39,25996,11072,11121,11243,19785,4
-19,162,-16,26073,11121,11084,11255,19902,4
-12,98,-59,25996,11133,11194,11255,19863,4
-9,6,-10,25996,11084,11170,11354,19902,4
-29,-40,52,26022,11109,11157,11268,19999,4
26,-48,-73,25971,11133,11206,11268,19999,4
14,-20,-25,25996,11133,11206,11366,19999,4
18,79,-127,25920,11109,11243,11354,20019,4
41,5,-200,25996,11048,11255,11354,19999,4
55,48,-74,26099,11084,11219,11329,20078,4
53,87,-22,26047,11109,11268,11354,20019,4
35,32,-3,25996,11072,11317,11354,19921,4
28,99,-63,26124,11109,11280,11354,19999,4
23,18,-12,25996,11060,11304,11440,19902,4
-53,19,9,26022,11072,11329,11478,19863,4
-53,-18,13,26022,11109,11292,11453,19921,4
-30,-67,65,26073,11145,11354,11354,19882,4
-32,77,-2,26047,11121,11317,11304,19669,4
-15,12,-10,25996,11109,11206,11329,19420,4
-41,-60,4,25945,11072,11182,11292,19231,4
-78,-47,66,25869,11084,11084,11304,19249,4
22,50,-125,25818,11121,11121,11255,19231,4
-60,43,-54,25818,11060,11206,11304,19193,4
-35,40,-66,25793,11109,11194,11280,19212,4
-6,-62,-3,25793,11109,11109,11292,19268,4
-30,84,-30,25717,11109,11096,11206,19155,4
-15,-49,0,25818,11072,11012,11206,19231,4
3,7,-14,25843,11048,11084,11268,19155,4
-10,-37,40,25793,11121,11012,11231,19249,4
5,-3,5,25945,11109,11012,11304,19231,4
-6,-10,37,25894,11121,11072,11255,19249,4
-18,32,7,25945,11072,11036,11219,19458,4
-2,18,32,25894,11133,11060,11268,19727,4
-13,-21,65,25945,11072,11121,11268,19689,4
-2,3,14,25945,11109,11182,11304,19863,4
22,33,-9,25894,11072,11182,11255,19921,4
10,7,-1,25920,11109,11121,11317,19902,4
22,16,-5,25843,11060,11206,11317,19785,4
9,13,7,25843,11133,11133,11255,19921,4
26,10,-3,25793,11109,11182,11255,20019,4
4,-4,-2,25894,11133,11157,11255,19863,4
16,20,-6,25793,11084,11170,11292,19960,4
7,17,1,25793,11121,11231,11268,19960,4
13,5,-12,25894,11109,11206,11317,19921,4
-11,3,0,25894,11109,11231,11304,19843,4
2,11,5,25843,11084,11231,11255,19941,4
26,16,-25,25843,11084,11243,11354,19902,4
26,22,-11,25793,11072,11317,11354,19766,4
-7,-21,10,25742,11072,11206,11304,19941,4
-7,-6,16,25742,11121,11255,11354,19805,4
-15,14,8,25920,11109,11170,11255,19805,4
-2,-15,7,25843,11084,11182,11341,19921,4
12,9,-5,25793,11072,11219,11268,19843,4
8,49,-23,25742,11060,11317,11354,19843,4
17,-19,-19,25793,11060,11280,11329,19921,4
27,62,-7,25767,11072,11231,11366,19843,4
9,-30,-3,25894,11109,11255,11354,19843,4
-9,3,18,25818,11072,11255,11366,19785,4
-26,-47,38,25767,11121,11255,11354,19843,4
3,18,-19,25869,11060,11243,11280,19921,4
-5,2,0,25818,11072,11182,11354,19805,4
-24,-40,24,25767,11060,11182,11268,19941,4
17,-11,24,25793,11060,11243,11354,19902,4
0,5,-25,25742,11036,11243,11317,19882,4
14,11,-12,25818,11133,11206,11268,20039,4
-2,-8,3,25818,11096,11206,11354,19999,4
-13,54,-38,25793,11060,11231,11304,20019,4
-25,-27,24,25869,11060,11157,11268,20078,4
11,43,-9,25767,11060,11317,11268,20039,4
8,-1,-6,25793,11133,11255,11354,19999,4
3,11,-13,25971,11084,11280,11268,20039,4
10,6,-12,25894,11060,11182,11304,20078,4
15,10,-4,25920,11084,11255,11268,20078,4
22,-1,-13,25818,11121,11170,11304,20117,4
-2,13,5,26099,11060,11255,11379,20176,4
0,5,-1,25869,11109,11170,11403,20176,4
4,-45,50,25945,11060,11255,11403,20236,4
22,-13,-6,25971,11072,11255,11366,20256,4
56,44,-37,25894,11133,11182,11403,20196,4
21,-46,-21,25691,11121,11206,11317,19999,4
74,36,-100,25742,11072,11060,11304,19535,4
-31,-39,-47,25691,11072,11096,11255,19401,4
-96,-9,29,25641,11072,11012,11304,19382,4
3,-61,-13,25691,11109,11036,11219,19155,4
9,68,-134,25843,11060,10963,11268,19249,4
37,35,-52,26022,11084,10987,11268,19155,4
-13,-4,5,26124,11048,11012,11206,19155,4
-2,27,-16,26099,11109,11109,11255,19249,4
-24,14,9,26022,11036,11012,11280,19325,4
17,32,-59,26073,11060,11012,11206,19497,4
8,25,-3,26047,11024,11024,11268,19535,4
8,14,-20,26047,11109,10951,11268,19669,4
49,35,-28,26047,11060,11084,11255,19708,4
18,-19,20,26124,11109,11012,11206,19689,4
55,-44,11,25996,11060,11024,11255,19766,4
-3,26,-28,25894,11060,10975,11219,19708,4
-7,20,-3,26073,11109,10963,11182,19650,4
-41,24,-21,26022,11096,11012,11255,19785,4
-1,64,-30,25920,11024,11024,11268,19960,4
17,38,-24,25894,11024,11109,11280,19941,4
109,48,-20,26022,11084,11157,11243,20236,4
-35,-158,175,26202,11121,11170,11317,20176,4
-41,-28,1,26022,11048,11280,11403,20117,4
-8,-52,65,25920,11060,11268,11354,20078,4
-84,-126,82,25843,11036,11304,11403,20157,4
-12,-27,22,25717,11036,11268,11403,19999,4
12,-15,-3,25717,11084,11231,11354,19999,4
1,-36,9,25591,11109,11133,11317,19824,4
-128,-31,53,25742,11060,11170,11304,19766,4
82,-392,66,26124,11109,11024,11280,19382,4
143,161,-152,26305,11121,11072,11304,19136,4
74,108,-61,26073,11096,11084,11292,19118,4
-73,4,-11,26305,11109,11133,11304,19155,4
-49,-66,36,26228,11121,11170,11219,19099,4
62,69,-70,26435,11060,11121,11268,19231,4
33,37,-13,26305,11109,11206,11292,19382,4
26,45,-7,26409,11084,11268,11268,19535,4
5,45,-32,26409,11121,11268,11304,19631,4
12,20,-2,26228,11157,11304,11304,19631,4
111,50,-21,26305,11133,11503,11354,19882,4
60,-4,2,26487,11109,11603,11653,19960,4
39,29,-16,26513,11219,12424,12346,19863,4
19,-49,26,26670,11453,14282,13013,20019,4
37,-21,11,26855,11957,15412,13246,20039,4
11,-33,32,26935,12490,16565,13608,19999,4
24,-69,37,26988,13122,17634,14166,20098,4
-11,-15,39,27068,13665,18654,14997,20098,4
15,56,-26,27256,14224,19155,15366,20196,4
-4,-10,5,27068,14726,19573,15459,20236,4
-4,-4,16,27148,14741,19650,15428,20315,4
15,32,-13,26882,14922,19612,15211,20475,4
23,22,-39,26855,15350,19477,14982,20415,4
-1,-1,-8,26749,16254,19805,15043,20475,4
-135,-116,80,26882,16915,21043,14891,20515,4
-37,-13,-11,26829,17101,20798,14967,20395,4
19,-1,2,26935,16532,19960,14967,20256,4
1,18,-12,26935,16093,19325,15028,20315,4
5,11,-20,27041,16222,19136,14982,20435,4
-39,-16,27,27472,16109,18599,14846,20818,4
6,-54,32,27175,15964,18489,14846,20595,4
-2,-36,48,27445,15996,18182,14444,20636,4
122,-74,10,27745,15884,17582,14151,20636,4
19,-82,25,28022,15773,17495,14122,20636,4
59,6,-30,28301,15710,17443,14195,20395,4
93,218,-223,28301,15852,17323,14108,20058,4
-45,-29,-79,28414,15789,16983,13878,19689,4
42,-19,-5,28414,15805,16681,13246,19344,4
-19,-54,-26,28301,15837,16483,12959,19043,4
-8,32,-18,28470,15900,16582,12851,19024,4
-66,61,-62,28357,15773,16549,12918,18987,4
-2,-11,-9,28189,15647,16565,12756,19080,4
3,67,-16,28049,15600,16483,12743,19099,4
19,8,-1,27911,15615,16516,12676,18968,4
16,-10,34,27718,15584,16450,12743,19024,4
